course_id,neg_count,pos_count,num_chapters,n_videos,n_exercises,n_problems,n_users_content_interaction,assignment_coverage,video_coverage,discussion_coverage,problems_attempted,attempts_total,correct_total,correct_rate_course,comments_total,commenters_total,views_total,viewers_total,unique_videos_viewed,enrollment_count,num_inactive_users,inactive_rate,avg_video_duration_sec,avg_exercise_correct_rate_course,avg_exercise_attempt_rate_course,avg_video_access_rate_course,qs_rank,progress_ratio,CQS_num
C_682819,1,1,12,12,12,26,3.0,0.0,0,1.0,0,0,0,0.0,3.0,3.0,0.0,0.0,0,2636,2633.0,0.9988619119878605,1582.0198333333335,0.0,0.0,0.0,,0.0,1
C_681633,2,3,9,30,8,44,14.0,0.0,0,1.0,0,0,0,0.0,52.0,14.0,0.0,0.0,0,3503,3489.0,0.99600342563517,,0.0,0.0,0.0,,0.0,1
C_893818,0,2,7,49,8,24,6.0,0.0,0,1.0,0,0,0,0.0,20.0,6.0,0.0,0.0,0,1189,1183.0,0.9949537426408748,,0.0,0.0,0.0,,0.0,1
C_1771165,0,2,11,50,50,146,2.0,0.0,0,1.0,3,3,2,0.0,2.0,1.0,4.0,1.0,0,74,72.0,0.972972972972973,511.2444200000001,0.0,0.0,0.08,,0.0,0
C_1772942,2,3,4,39,4,35,14.0,0.0,1,1.0,35,579,490,0.0,8.0,5.0,97.0,9.0,29,142,128.0,0.9014084507042254,,0.8857142857142857,1.0,0.1253561253561253,901.0,0.0,1
C_2335757,0,0,6,38,6,90,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,6,6.0,1.0,696.6598157894737,0.0,0.0,0.0,431.0,0.0,0
C_948431,2,2,4,40,3,45,44.0,0.0,1,1.0,45,542,331,0.0,45.0,27.0,49.0,17.0,31,18512,18468.0,0.9976231633535004,,0.4888888888888889,1.0,0.0720588235294117,,0.0,2
C_682636,42,23,14,37,14,229,310.0,0.0,0,1.0,0,0,0,0.0,6815.0,310.0,0.0,0.0,0,9274,8964.0,0.966573215441018,,0.0,0.0,0.0,,0.0,1
C_1824918,0,1,5,30,28,140,11.0,0.0,1,1.0,140,398,231,0.0,6.0,2.0,41.0,9.0,2,304,293.0,0.9638157894736842,,0.0,0.0,0.1333333333333333,,0.0,1
C_936963,0,0,7,42,45,172,1.0,0.0,0,1.0,0,0,0,0.0,1.0,1.0,0.0,0.0,0,4866,4865.0,0.9997944923962186,513.676111111111,0.0,0.0,0.0,,0.0,0
C_681079,0,0,4,22,4,46,2.0,0.0,0,1.0,0,0,0,0.0,4.0,2.0,0.0,0.0,0,257,255.0,0.9922178988326849,,0.0,0.0,0.0,,0.0,1
C_2291284,0,0,68,69,0,0,1.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,2.0,1.0,0,15,14.0,0.9333333333333332,,0.0,0.0,0.0289855072463768,,0.0,0
C_680881,1,7,6,20,21,65,62.0,0.0,1,1.0,65,300,222,0.0,139.0,29.0,1.0,1.0,1,7313,7251.0,0.9915219472172844,227.70885,0.3638907240039386,0.2815126050420168,0.05,62.0,0.0,2
C_682463,0,4,8,46,9,33,6.0,0.0,0,1.0,3,3,1,0.0,7.0,5.0,1.0,1.0,0,3366,3360.0,0.998217468805704,,0.0,0.0,0.0217391304347826,801.0,0.0,0
C_1696158,0,0,5,29,19,67,0.0,0.0,0,0.0,2,2,2,0.0,0.0,0.0,0.0,0.0,0,262,262.0,1.0,609.8387241379311,0.0,0.0,0.0,,0.0,0
C_1760297,0,0,6,105,19,80,19.0,0.0,1,1.0,80,233,133,0.0,1.0,1.0,109.0,18.0,57,1150,1131.0,0.9834782608695652,,0.5,0.2105263157894736,0.056084656084656,252.0,0.0,2
C_697096,2,23,4,12,4,57,59.0,0.0,1,1.0,57,1002,724,0.0,73.0,53.0,7.0,4.0,3,11392,11333.0,0.994820926966292,592.0443333333334,0.3596491228070175,0.625,0.1458333333333333,271.0,0.0,2
C_1687727,0,0,15,74,15,75,5.0,0.0,1,0.0,1,1,0,0.0,0.0,0.0,24.0,5.0,7,63,58.0,0.9206349206349206,,0.0,0.0,0.0405405405405405,,0.0,0
C_681699,2,3,5,39,21,80,7.0,0.0,0,1.0,0,0,0,0.0,10.0,7.0,0.0,0.0,0,1243,1236.0,0.994368463395012,,0.0,0.0,0.0,,0.0,0
C_735194,0,0,8,35,8,247,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1314,1314.0,1.0,772.1794117647058,0.0,0.0,0.0,,0.0,0
C_696638,0,0,4,26,60,224,1.0,0.0,0,1.0,0,0,0,0.0,1.0,1.0,0.0,0.0,0,1656,1655.0,0.9993961352657004,,0.0,0.0,0.0,,0.0,0
C_682137,0,0,11,66,0,0,2.0,0.0,0,1.0,0,0,0,0.0,2.0,2.0,0.0,0.0,0,7518,7516.0,0.9997339718010108,634.1013636363637,0.0,0.0,0.0,20.0,0.0,0
C_1784713,0,0,3,19,3,12,2.0,0.0,1,0.0,0,0,0,0.0,0.0,0.0,8.0,2.0,7,109,107.0,0.981651376146789,590.3323529411764,0.0,0.0,0.2105263157894736,,0.0,0
C_682731,1,3,15,66,15,155,4.0,0.0,0,1.0,0,0,0,0.0,4.0,4.0,0.0,0.0,0,1796,1792.0,0.9977728285077953,737.81078125,0.0,0.0,0.0,271.0,0.0,1
C_1770323,0,0,4,12,0,0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,16,16.0,1.0,,0.0,0.0,0.0,,0.0,0
C_2290629,0,0,14,42,7,105,4.0,0.0,1,1.0,1,1,1,0.0,7.0,2.0,7.0,2.0,2,1529,1525.0,0.9973839110529756,,0.0,0.0,0.0357142857142857,,0.0,1
C_681091,0,0,14,15,13,53,18.0,0.0,0,1.0,53,157,89,0.0,1.0,1.0,0.0,0.0,0,836,818.0,0.9784688995215312,,0.6022515066632713,0.7239819004524888,0.0,,0.0,2
C_682660,1,0,10,65,6,8,10.0,0.0,0,1.0,0,0,0,0.0,19.0,10.0,0.0,0.0,0,1715,1705.0,0.9941690962099126,524.4251282051282,0.0,0.0,0.0,20.0,0.0,1
C_881453,0,1,3,52,0,0,19.0,0.0,1,1.0,0,0,0,0.0,4.0,3.0,20.0,16.0,8,3639,3620.0,0.994778785380599,1632.200882352941,0.0,0.0,0.0240384615384615,20.0,0.0,0
C_948043,2,4,9,47,1,18,11.0,0.0,0,1.0,0,0,0,0.0,66.0,11.0,0.0,0.0,0,2160,2149.0,0.9949074074074076,,0.0,0.0,0.0,,0.0,1
C_682407,0,0,4,17,11,19,1.0,0.0,0,0.0,18,37,22,0.0,0.0,0.0,2.0,1.0,0,1161,1160.0,0.9991386735572784,793.1474,0.0,0.0,0.1176470588235294,271.0,0.0,2
C_1906552,0,0,9,23,13,39,1.0,0.0,1,0.0,0,0,0,0.0,0.0,0.0,1.0,1.0,1,38,37.0,0.9736842105263158,,0.0,0.0,0.0434782608695652,,0.0,0
C_735231,0,0,2,9,0,0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,2,2.0,1.0,,0.0,0.0,0.0,,0.0,0
C_1771161,0,1,14,56,14,144,5.0,0.0,1,1.0,63,64,40,0.0,1.0,1.0,5.0,4.0,1,146,141.0,0.9657534246575342,609.9526226415095,0.0,0.0,0.0223214285714285,701.0,0.0,1
C_1731879,0,0,8,90,9,83,2.0,0.0,0,1.0,57,213,153,0.0,3.0,2.0,0.0,0.0,0,595,593.0,0.9966386554621848,,0.0,0.0,0.0,,0.0,2
C_697429,2,2,5,15,15,19,12.0,0.0,0,1.0,19,2937,2299,0.0,24.0,6.0,0.0,0.0,0,1157,1145.0,0.989628349178911,,0.8883699633699633,0.5777777777777778,0.0,,0.0,1
C_681034,1,4,9,37,37,212,3.0,0.0,0,1.0,0,0,0,0.0,6.0,3.0,0.0,0.0,0,1628,1625.0,0.9981572481572482,,0.0,0.0,0.0,,0.0,1
C_682475,0,0,9,27,9,38,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,337,337.0,1.0,,0.0,0.0,0.0,14.0,0.0,0
C_584381,0,0,20,120,7,31,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,5,5.0,1.0,394.0492631578948,0.0,0.0,0.0,20.0,0.0,0
C_696991,2,12,12,62,0,0,13.0,0.0,0,1.0,0,0,0,0.0,82.0,13.0,0.0,0.0,0,5182,5169.0,0.9974913160941722,,0.0,0.0,0.0,580.0,0.0,0
C_2335758,0,0,8,36,8,70,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,9,9.0,1.0,,0.0,0.0,0.0,205.0,0.0,0
C_854839,19,50,17,68,17,342,117.0,0.0,0,1.0,0,0,0,0.0,378.0,117.0,0.0,0.0,0,22975,22858.0,0.9949075081610446,656.6697333333334,0.0,0.0,0.0,20.0,0.0,1
C_948432,1,1,11,32,11,235,5.0,0.0,0,1.0,0,0,0,0.0,10.0,5.0,0.0,0.0,0,4358,4353.0,0.9988526847177605,,0.0,0.0,0.0,,0.0,1
C_680832,0,1,5,22,10,25,2.0,0.0,1,1.0,5,10,4,0.0,1.0,1.0,4.0,1.0,4,966,964.0,0.9979296066252588,,0.0,0.0,0.1818181818181818,,0.0,1
C_1741560,0,0,14,77,14,387,1.0,0.0,0,1.0,0,0,0,0.0,1.0,1.0,0.0,0.0,0,547,546.0,0.9981718464351006,,0.0,0.0,0.0,377.0,0.0,1
C_1904003,0,0,4,19,4,67,2.0,0.0,1,0.0,0,0,0,0.0,0.0,0.0,2.0,2.0,1,82,80.0,0.975609756097561,,0.0,0.0,0.0526315789473684,801.0,0.0,0
C_1778415,0,0,7,53,6,143,44.0,0.0,1,0.0,143,965,796,0.0,0.0,0.0,338.0,17.0,5,290,246.0,0.8482758620689655,1570.74,0.7603970937000673,0.6896551724137931,0.0532741398446171,,0.0,2
C_681341,0,0,16,48,16,471,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1902,1902.0,1.0,,0.0,0.0,0.0,,0.0,0
C_696581,1,3,5,64,19,37,6.0,0.0,0,1.0,37,38,0,0.0,5.0,5.0,4.0,1.0,0,2852,2846.0,0.9978962131837308,,0.0,0.0,0.0625,,0.0,2
C_1761374,0,0,13,52,77,212,14.0,0.0,1,0.0,101,1408,894,0.0,0.0,0.0,59.0,14.0,28,263,249.0,0.946768060836502,1014.8357692307692,0.0,0.0,0.0782967032967033,20.0,0.0,2
C_813491,3,16,11,34,11,159,12.0,0.0,0,1.0,0,0,0,0.0,55.0,12.0,0.0,0.0,0,3091,3079.0,0.9961177612423164,,0.0,0.0,0.0,,0.0,1
C_1925910,0,0,28,43,28,84,10.0,0.0,1,0.0,2,2,2,0.0,0.0,0.0,20.0,9.0,8,142,132.0,0.9295774647887324,,0.5,0.0714285714285714,0.0387596899224806,,0.0,0
C_2308090,0,0,10,89,10,91,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,8,8.0,1.0,,0.0,0.0,0.0,,0.0,0
C_2341305,0,0,6,84,30,60,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1,1.0,1.0,406.4565714285714,0.0,0.0,0.0,20.0,0.0,0
C_697427,7,8,11,103,11,30,37.0,0.0,0,1.0,0,0,0,0.0,147.0,37.0,0.0,0.0,0,8872,8835.0,0.99582957619477,355.33296078431374,0.0,0.0,0.0,20.0,0.0,0
C_887144,0,0,11,113,11,199,1.0,0.0,0,1.0,0,0,0,0.0,1.0,1.0,0.0,0.0,0,318,317.0,0.9968553459119496,,0.0,0.0,0.0,,0.0,1
C_947241,0,3,10,25,10,54,24.0,0.0,0,1.0,0,0,0,0.0,60.0,24.0,0.0,0.0,0,15001,14977.0,0.998400106659556,632.8526666666667,0.0,0.0,0.0,,0.0,1
C_682400,0,0,7,14,15,10,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1931,1931.0,1.0,534.6753571428571,0.0,0.0,0.0,,0.0,0
C_681032,0,1,11,23,19,22,34.0,0.0,1,1.0,22,250,170,0.0,21.0,9.0,79.0,25.0,20,1313,1279.0,0.974105102817974,,0.0,0.0,0.1356521739130435,,0.0,1
C_682226,0,1,23,21,2,97,2.0,0.0,0,1.0,97,602,525,0.0,2.0,2.0,0.0,0.0,0,1774,1772.0,0.9988726042841036,,0.0,0.0,0.0,,0.0,1
C_1833828,0,0,7,12,0,0,2.0,0.0,1,0.0,0,0,0,0.0,0.0,0.0,3.0,2.0,1,10,8.0,0.8,,0.0,0.0,0.125,,0.0,0
C_682228,1,0,10,58,11,93,4.0,0.0,1,1.0,11,11,6,0.0,3.0,3.0,14.0,1.0,14,3647,3643.0,0.99890320811626,,0.0,0.0,0.2413793103448276,431.0,0.0,0
C_681688,0,1,10,51,10,156,4.0,0.0,0,1.0,0,0,0,0.0,4.0,4.0,0.0,0.0,0,1084,1080.0,0.996309963099631,,0.0,0.0,0.0,,0.0,1
C_759048,0,0,5,29,10,130,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,291,291.0,1.0,,0.0,0.0,0.0,721.0,0.0,0
C_845674,3,1,11,46,13,208,31.0,0.0,0,1.0,0,0,0,0.0,172.0,31.0,0.0,0.0,0,17538,17507.0,0.9982324096248149,718.1437173913043,0.0,0.0,0.0,,0.0,1
C_1875536,0,0,6,44,22,111,1.0,0.0,1,0.0,1,1,1,0.0,0.0,0.0,1.0,1.0,1,30,29.0,0.9666666666666668,,0.0,0.0,0.0227272727272727,271.0,0.0,0
C_2226108,0,0,10,62,10,132,1.0,0.0,1,0.0,50,64,47,0.0,0.0,0.0,1.0,1.0,1,1843,1842.0,0.9994574064026044,,0.0,0.0,0.0161290322580645,,0.0,1
C_1907836,0,0,7,20,7,70,1.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,3.0,1.0,0,15,14.0,0.9333333333333332,,0.0,0.0,0.15,,0.0,0
C_911733,9,20,13,253,32,212,54.0,0.0,1,1.0,148,1801,1280,0.0,97.0,24.0,244.0,36.0,72,306,252.0,0.8235294117647058,,0.0,0.0625,0.0229468599033816,,0.0,1
C_1797897,0,0,10,97,15,388,10.0,0.0,1,0.0,0,0,0,0.0,0.0,0.0,23.0,10.0,11,640,630.0,0.984375,,0.0,0.0,0.0237113402061855,547.0,0.0,0
C_1724289,0,0,9,47,10,17,3.0,0.0,0,1.0,17,33,19,0.0,13.0,3.0,0.0,0.0,0,374,371.0,0.9919786096256684,,0.0,0.0,0.0,,0.0,2
C_735120,0,0,5,12,1,5,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,234,234.0,1.0,,0.0,0.0,0.0,205.0,0.0,0
C_697828,5,11,9,148,9,44,24.0,0.0,1,1.0,17,17,15,0.0,57.0,23.0,11.0,1.0,10,11015,10991.0,0.9978211529732184,377.4174896551724,0.0,0.0,0.0675675675675675,20.0,0.0,1
C_735267,1,1,10,26,0,0,2.0,0.0,0,1.0,0,0,0,0.0,2.0,2.0,0.0,0.0,0,1815,1813.0,0.9988980716253444,750.8846153846154,0.0,0.0,0.0,484.0,0.0,0
C_696695,1,3,2,22,4,7,9.0,0.0,1,1.0,7,99,69,0.0,8.0,6.0,1.0,1.0,1,3212,3203.0,0.99719800747198,,0.6428571428571428,0.375,0.0454545454545454,1401.0,0.0,2
C_696889,2,0,8,66,10,60,5.0,0.0,0,1.0,0,0,0,0.0,5.0,5.0,0.0,0.0,0,4998,4993.0,0.998999599839936,472.7585151515152,0.0,0.0,0.0,20.0,0.0,1
C_2316354,0,0,14,53,52,254,1.0,0.0,0,1.0,11,21,19,0.0,1.0,1.0,0.0,0.0,0,60,59.0,0.9833333333333332,,0.0,0.0,0.0,,0.0,0
C_737475,0,0,7,8,9,13,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1,1.0,1.0,,0.0,0.0,0.0,205.0,0.0,0
C_696541,0,0,10,57,10,40,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1,1.0,1.0,,0.0,0.0,0.0,20.0,0.0,0
C_932176,0,0,12,60,12,191,6.0,0.0,0,1.0,0,0,0,0.0,37.0,6.0,0.0,0.0,0,2041,2035.0,0.997060264576188,,0.0,0.0,0.0,,0.0,1
C_2297250,0,0,10,45,9,74,8.0,0.0,1,0.0,1,1,0,0.0,0.0,0.0,17.0,6.0,2,168,160.0,0.9523809523809524,,0.4499999999999999,0.1111111111111111,0.0629629629629629,,0.0,0
C_681163,0,0,9,18,8,45,1.0,0.0,0,1.0,0,0,0,0.0,8.0,1.0,0.0,0.0,0,602,601.0,0.9983388704318936,,0.0,0.0,0.0,,0.0,1
C_928746,0,0,6,31,27,135,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,4,4.0,1.0,336.24580645161285,0.0,0.0,0.0,20.0,0.0,0
C_629522,0,0,5,25,5,31,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,2,2.0,1.0,794.96416,0.0,0.0,0.0,431.0,0.0,0
C_680877,0,23,10,94,8,141,2.0,0.0,0,1.0,0,0,0,0.0,25.0,2.0,0.0,0.0,0,2218,2216.0,0.9990982867448152,695.8631935483871,0.0,0.0,0.0,501.0,0.0,1
C_697191,0,5,6,79,27,196,8.0,0.0,0,1.0,0,0,0,0.0,11.0,8.0,0.0,0.0,0,4516,4508.0,0.9982285208148804,400.0281333333333,0.0,0.0,0.0,,0.0,1
C_735183,0,2,10,59,41,157,3.0,0.0,0,1.0,0,0,0,0.0,3.0,3.0,0.0,0.0,0,2263,2260.0,0.9986743261157756,,0.0,0.0,0.0,,0.0,1
C_680830,0,0,19,78,20,283,1.0,0.0,0,1.0,0,0,0,0.0,2.0,1.0,0.0,0.0,0,1821,1820.0,0.99945085118067,,0.0,0.0,0.0,,0.0,1
C_1691397,0,0,2,28,3,55,0.0,0.0,0,0.0,15,237,165,0.0,0.0,0.0,0.0,0.0,0,1930,1930.0,1.0,,0.0,0.0,0.0,,0.0,2
C_825821,0,3,6,17,18,24,33.0,0.0,1,1.0,24,76,44,0.0,37.0,24.0,21.0,9.0,6,2175,2142.0,0.9848275862068966,,0.0,0.0,0.130718954248366,,0.0,1
C_1774972,0,0,11,109,11,117,2.0,0.0,1,1.0,107,132,96,0.0,3.0,1.0,8.0,1.0,8,249,247.0,0.9919678714859438,257.41348623853213,0.0,0.0,0.073394495412844,,0.0,2
C_697024,0,0,17,107,107,287,36.0,0.0,0,1.0,0,0,0,0.0,133.0,36.0,0.0,0.0,0,12000,11964.0,0.997,,0.0,0.0,0.0,,0.0,1
C_676653,0,0,3,21,3,50,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,43,43.0,1.0,470.7828571428572,0.0,0.0,0.0,,0.0,0
C_2342499,0,0,13,48,44,173,0.0,0.0,0,0.0,142,147,48,0.0,0.0,0.0,0.0,0.0,0,95,95.0,1.0,,0.0,0.0,0.0,901.0,0.0,2
C_823315,1,1,6,37,67,162,11.0,0.0,1,1.0,119,237,177,0.0,24.0,6.0,27.0,6.0,3,6535,6524.0,0.9983167559296098,,0.0,0.0,0.1216216216216216,,0.0,2
C_734015,0,0,6,43,28,76,16.0,0.0,1,1.0,76,430,226,0.0,117.0,13.0,8.0,4.0,4,2721,2705.0,0.994119808893789,589.7781860465116,0.0,0.0,0.0465116279069767,141.0,0.0,2
C_682574,0,0,6,37,6,27,1.0,0.0,0,1.0,0,0,0,0.0,3.0,1.0,0.0,0.0,0,531,530.0,0.9981167608286252,690.8759166666666,0.0,0.0,0.0,,0.0,1
C_681158,0,0,8,42,15,52,1.0,0.0,0,1.0,0,0,0,0.0,2.0,1.0,0.0,0.0,0,869,868.0,0.998849252013809,,0.0,0.0,0.0,,0.0,0
C_696994,109,275,13,80,48,445,1489.0,0.0,0,1.0,0,0,0,0.0,4599.0,1489.0,0.0,0.0,0,181697,180208.0,0.9918050380578656,367.6004736842105,0.0,0.0,0.0,20.0,0.0,1
C_947245,0,0,23,30,14,68,4.0,0.0,0,1.0,0,0,0,0.0,5.0,4.0,0.0,0.0,0,759,755.0,0.994729907773386,615.9369,0.0,0.0,0.0,,0.0,1
C_879074,0,9,11,36,10,195,17.0,0.0,0,1.0,0,0,0,0.0,24.0,17.0,0.0,0.0,0,4297,4280.0,0.9960437514545032,,0.0,0.0,0.0,,0.0,1
C_1755948,0,0,8,33,2,3,9.0,0.0,1,0.0,1,2,2,0.0,0.0,0.0,33.0,6.0,4,329,320.0,0.972644376899696,249.8126363636364,1.0,0.5,0.1666666666666666,1.0,0.0,1
C_680920,0,0,5,12,5,29,0.0,0.0,0,0.0,29,29,22,0.0,0.0,0.0,0.0,0.0,0,270,270.0,1.0,458.57941666666665,0.0,0.0,0.0,205.0,0.0,2
C_696827,0,4,9,43,52,214,13.0,0.0,0,1.0,106,114,81,0.0,17.0,13.0,0.0,0.0,0,6148,6135.0,0.9978854912166558,578.17425,0.0,0.0,0.0,489.0,0.0,1
C_1761379,0,0,10,63,11,122,4.0,0.0,1,0.0,5,5,2,0.0,0.0,0.0,15.0,4.0,7,164,160.0,0.975609756097561,477.2067213114754,0.0,0.0,0.0595238095238095,20.0,0.0,0
C_2206017,0,0,3,1,4,19,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1,1.0,1.0,,0.0,0.0,0.0,,0.0,0
C_1903992,0,0,13,42,0,0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,23,23.0,1.0,1092.680380952381,0.0,0.0,0.0,701.0,0.0,0
C_682358,0,2,13,149,10,65,1.0,0.0,0,1.0,0,0,0,0.0,2.0,1.0,0.0,0.0,0,2006,2005.0,0.9995014955134596,515.2217635135135,0.0,0.0,0.0,20.0,0.0,1
C_682470,3,4,26,36,37,172,11.0,0.0,0,1.0,0,0,0,0.0,22.0,11.0,0.0,0.0,0,6938,6927.0,0.9984145286826176,613.152,0.0,0.0,0.0,,0.0,1
C_681448,9,4,12,26,10,105,23.0,0.0,0,1.0,105,3380,2871,0.0,45.0,20.0,0.0,0.0,0,3016,2993.0,0.9923740053050398,465.0625,0.6362433862433863,0.2,0.0,,0.0,2
C_1795748,0,0,17,42,16,121,2.0,0.0,1,0.0,121,127,97,0.0,0.0,0.0,14.0,2.0,13,51,49.0,0.9607843137254902,,0.0,0.0,0.1666666666666666,511.0,0.0,1
C_681548,0,0,9,47,9,77,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1,1.0,1.0,,0.0,0.0,0.0,20.0,0.0,0
C_2343522,0,0,9,42,0,0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,75,75.0,1.0,,0.0,0.0,0.0,547.0,0.0,0
C_696785,0,1,9,50,9,123,1.0,0.0,0,1.0,0,0,0,0.0,1.0,1.0,0.0,0.0,0,1008,1007.0,0.9990079365079364,,0.0,0.0,0.0,547.0,0.0,1
C_2281461,0,0,5,35,5,243,3.0,0.0,0,0.0,3,3,1,0.0,0.0,0.0,4.0,3.0,0,50,47.0,0.94,,0.0,0.0,0.038095238095238,205.0,0.0,1
C_697107,0,1,8,56,50,211,20.0,0.0,0,1.0,197,735,475,0.0,11.0,10.0,0.0,0.0,0,1900,1880.0,0.9894736842105264,,0.5968454508426463,0.414,0.0,,0.0,1
C_680992,1,7,19,47,44,207,95.0,0.0,1,1.0,207,1253,997,0.0,214.0,35.0,164.0,65.0,43,4142,4047.0,0.9770642201834864,382.3873714285714,0.75,0.0909090909090909,0.0520458265139116,,0.0,2
C_707109,0,0,12,31,12,121,0.0,0.0,0,0.0,83,133,64,0.0,0.0,0.0,0.0,0.0,0,586,586.0,1.0,,0.0,0.0,0.0,,0.0,2
C_1711794,0,0,10,61,0,0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,5,5.0,1.0,,0.0,0.0,0.0,,0.0,0
C_677176,0,0,6,79,4,28,1.0,0.0,0,1.0,0,0,0,0.0,1.0,1.0,0.0,0.0,0,1848,1847.0,0.9994588744588744,,0.0,0.0,0.0,1001.0,0.0,1
C_1837988,0,0,8,33,4,76,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,2,2.0,1.0,,0.0,0.0,0.0,901.0,0.0,0
C_2111790,0,0,2,20,0,0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,2,2.0,1.0,,0.0,0.0,0.0,,0.0,0
C_1764846,0,0,23,128,32,495,10.0,0.0,1,0.0,20,20,6,0.0,0.0,0.0,13.0,10.0,3,354,344.0,0.9717514124293786,918.381875,0.0,0.0,0.009375,20.0,0.0,0
C_680921,0,0,3,13,3,24,2.0,0.0,0,1.0,0,0,0,0.0,2.0,2.0,0.0,0.0,0,103,101.0,0.9805825242718448,308.50823076923075,0.0,0.0,0.0,,0.0,1
C_881397,0,5,9,62,66,432,7.0,0.0,0,1.0,0,0,0,0.0,12.0,7.0,0.0,0.0,0,4177,4170.0,0.9983241560928896,,0.0,0.0,0.0,565.0,0.0,1
C_682589,0,0,3,15,14,69,2.0,0.0,0,1.0,0,0,0,0.0,2.0,2.0,0.0,0.0,0,2411,2409.0,0.9991704686851928,,0.0,0.0,0.0,547.0,0.0,0
C_682289,7,11,9,54,18,48,40.0,0.0,1,1.0,0,0,0,0.0,58.0,34.0,28.0,6.0,22,5616,5576.0,0.9928774928774928,,0.0,0.0,0.0864197530864197,316.0,0.0,1
C_682253,0,0,8,30,7,92,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,734,734.0,1.0,,0.0,0.0,0.0,801.0,0.0,0
C_1789697,0,0,13,46,0,0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,148,148.0,1.0,,0.0,0.0,0.0,,0.0,0
C_682351,0,0,14,74,0,0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,18,18.0,1.0,,0.0,0.0,0.0,205.0,0.0,0
C_682619,0,0,7,46,18,299,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1,1.0,1.0,261.39153333333337,0.0,0.0,0.0,205.0,0.0,0
C_1842789,0,0,8,11,0,0,3.0,0.0,1,0.0,0,0,0,0.0,0.0,0.0,10.0,3.0,5,20,17.0,0.85,,0.0,0.0,0.2727272727272727,,0.0,0
C_735261,1,1,12,44,1,10,4.0,0.0,0,1.0,0,0,0,0.0,8.0,4.0,0.0,0.0,0,580,576.0,0.993103448275862,,0.0,0.0,0.0,,0.0,1
C_735229,0,0,2,3,1,2,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1,1.0,1.0,279.18600000000004,0.0,0.0,0.0,205.0,0.0,0
C_696918,4,8,12,99,11,71,52.0,0.0,0,1.0,0,0,0,0.0,311.0,52.0,0.0,0.0,0,8064,8012.0,0.9935515873015872,568.5657142857143,0.0,0.0,0.0,20.0,0.0,1
C_2328506,0,0,7,51,10,73,0.0,0.0,0,0.0,20,21,18,0.0,0.0,0.0,0.0,0.0,0,91,91.0,1.0,,0.0,0.0,0.0,,0.0,1
C_680905,0,0,12,50,31,50,2.0,0.0,1,1.0,24,36,25,0.0,1.0,1.0,4.0,1.0,4,1432,1430.0,0.9986033519553073,,0.0,0.0,0.08,,0.0,2
C_629513,0,0,13,41,12,133,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1,1.0,1.0,,0.0,0.0,0.0,641.0,0.0,0
