course_id,CQV,pct,grade8,CQS
C_1925117,0.0,0.16649034646918803,D1,Needs Improvement
C_1925887,0.39834763079326374,0.9127215022480826,A1,Excellent
C_1925892,0.07012360573928764,0.4043903729172177,C1,Needs Improvement
C_1925894,0.33594862169903794,0.864321608040201,A2,Acceptable
C_1925896,0.34179362509586786,0.868553292779688,A2,Acceptable
C_1925897,0.24628158952403112,0.7580005289605924,A2,Acceptable
C_1925898,0.24166389212393954,0.7360486643745041,B1,Acceptable
C_1925901,0.25893011938731963,0.7799523935466808,A2,Acceptable
C_1925903,0.24913442602985755,0.7622322137000793,A2,Acceptable
C_1925905,0.012179508746869218,0.337080137529754,C2,Needs Improvement
C_1925906,0.08931595763316265,0.41708542713567837,C1,Needs Improvement
C_1925908,0.04465819873852047,0.3779423432954245,C1,Needs Improvement
C_1925909,0.29975724647158686,0.8315260513091774,A2,Acceptable
C_1925910,0.05246270894464083,0.38561227188574454,C1,Needs Improvement
C_1925911,0.02679491924311228,0.35823856122718856,C2,Needs Improvement
C_1925912,0.02679491924311228,0.35823856122718856,C2,Needs Improvement
C_1925913,0.0,0.16649034646918803,D1,Needs Improvement
C_1925917,0.0,0.16649034646918803,D1,Needs Improvement
C_1925919,0.012964369030633197,0.3380058185665168,C2,Needs Improvement
C_1925922,0.07089702962981492,0.40491933350965353,C1,Needs Improvement
C_1926748,0.0,0.16649034646918803,D1,Needs Improvement
C_1928986,0.017133363846773973,0.34514678656440095,C2,Needs Improvement
C_1929045,0.1464723933124154,0.4580798730494578,C1,Needs Improvement
C_1940647,0.0669872981077807,0.40055540862205763,C1,Needs Improvement
C_1940999,0.033265340791312464,0.36524728907696374,C2,Needs Improvement
C_1941018,0.03255854948460811,0.36445384818830995,C2,Needs Improvement
C_1941101,0.2619051846287993,0.782861676805078,A2,Acceptable
C_1944716,0.10014555624330017,0.4289870404654853,C1,Needs Improvement
C_1944717,0.04108160750080863,0.3737106585559376,C2,Needs Improvement
C_1944721,0.24480944427386797,0.7392224279291193,B1,Acceptable
C_1944722,0.41983513409621487,0.9317640835757736,A1,Excellent
C_1944723,0.3537378024617006,0.8770166622586617,A1,Excellent
C_1944724,0.3223165306427008,0.8534779158952658,A2,Acceptable
C_1944725,0.2721668777028695,0.7976725733932822,A2,Acceptable
C_1944726,0.18860285396652415,0.4787093361544565,C1,Needs Improvement
C_1944727,0.23057082032275775,0.6614652208410473,B1,Acceptable
C_1944729,0.4284979040078464,0.9373181697963502,A1,Excellent
C_1944731,0.012179508746869218,0.337080137529754,C2,Needs Improvement
C_1944971,0.41938600714735935,0.9309706426871198,A1,Excellent
C_1945689,0.3470630606928037,0.8709336154456493,A2,Acceptable
C_1960452,0.317961297651697,0.8500396720444326,A2,Acceptable
C_1974389,0.02679491924311228,0.35823856122718856,C2,Needs Improvement
C_1979097,0.030239249287783675,0.36128008463369476,C2,Needs Improvement
C_1979991,0.04182780600360324,0.3747685797408093,C2,Needs Improvement
C_1980009,0.0,0.16649034646918803,D1,Needs Improvement
C_1980010,0.02679491924311228,0.35823856122718856,C2,Needs Improvement
C_1987579,0.027073220446801338,0.3596932028563872,C2,Needs Improvement
C_1987701,0.3922706300335674,0.9061094948426343,A1,Excellent
C_1987717,0.10968184644097842,0.43321872520497223,C1,Needs Improvement
C_1991780,0.022329099369260235,0.3516265538217403,C2,Needs Improvement
C_1992917,0.1745057347528068,0.47289076963766197,C1,Needs Improvement
C_1992918,0.017403532152904827,0.3456757471568368,C2,Needs Improvement
C_1992919,0.39236468658170554,0.9063739751388522,A1,Excellent
C_1992921,0.3984559265553022,0.9132504628405184,A1,Excellent
C_1992925,0.10215026531325008,0.43004496165035705,C1,Needs Improvement
C_1992927,0.33219345679206735,0.8611478444855858,A2,Acceptable
C_1992929,0.25586737474151644,0.7765141496958476,A2,Acceptable
C_1992930,0.33832471036568773,0.8659084898175086,A2,Acceptable
C_1992935,0.28975938558781683,0.8164506744247554,A2,Acceptable
C_1992940,0.2793774993258215,0.8045490610949484,A2,Acceptable
C_1992941,0.0625,0.3961914837344618,C1,Needs Improvement
C_1992945,0.2657104433116193,0.7881512827294367,A2,Acceptable
C_1992947,0.3106445535694168,0.8415763025654589,A2,Acceptable
C_1992950,0.29786660351276184,0.8302036498280878,A2,Acceptable
C_1992952,0.39932525862671675,0.9137794234329543,A1,Excellent
C_1992955,0.0,0.16649034646918803,D1,Needs Improvement
C_1992959,0.0,0.16649034646918803,D1,Needs Improvement
C_1992960,0.0,0.16649034646918803,D1,Needs Improvement
C_1992961,0.011164549684630118,0.33588997619677335,C2,Needs Improvement
C_1992970,0.24612849173804272,0.7577360486643745,A2,Acceptable
C_1992980,0.0,0.16649034646918803,D1,Needs Improvement
C_1996570,0.25127505234978664,0.7646125363660408,A2,Acceptable
C_1997524,0.2870489959188439,0.8127479502777043,A2,Acceptable
C_2009086,0.5066720476795324,0.9785770960063476,A1,Excellent
C_2009301,0.44517503993269053,0.9505421846072467,A1,Excellent
C_2027893,0.4222507654807427,0.9349378471303887,A1,Excellent
C_2028175,0.06713868325087267,0.4014810896588204,C1,Needs Improvement
C_2033947,0.39501858581726,0.9095477386934674,A1,Excellent
C_2033958,0.44293763879592624,0.9492197831261571,A1,Excellent
C_2038046,0.0669872981077807,0.40055540862205763,C1,Needs Improvement
C_2040031,0.0,0.16649034646918803,D1,Needs Improvement
C_2053613,0.34925168858584527,0.8730494578153928,A2,Acceptable
C_2059279,0.0,0.16649034646918803,D1,Needs Improvement
C_2059281,0.21441378985540555,0.49510711451996825,C1,Needs Improvement
C_2059282,0.59503792643472,0.9933879925945517,A1,Excellent
C_2059284,0.0,0.16649034646918803,D1,Needs Improvement
C_2059285,0.25351639206649307,0.7667283787357841,A2,Acceptable
C_2059286,0.045061593551491,0.37952922507273207,C1,Needs Improvement
C_2059287,0.05806074185233853,0.39116635810632105,C1,Needs Improvement
C_2059288,0.2597416754000225,0.7812747950277704,A2,Acceptable
C_2059290,0.30118786241793694,0.8325839724940491,A2,Acceptable
C_2059291,0.30203872048914887,0.8328484527902671,A2,Acceptable
C_2059292,0.2302564806298218,0.6606717799523936,B1,Acceptable
C_2059293,0.48468018248081524,0.9695847659349378,A1,Excellent
C_2059294,0.20602547773775623,0.4895530282993917,C1,Needs Improvement
C_2059295,0.45624277032432,0.957418672308913,A1,Excellent
C_2059297,0.2461241581228879,0.7574715683681565,A2,Acceptable
C_2059299,0.113138073141197,0.43692144935202326,C1,Needs Improvement
C_2059301,0.45472894368313493,0.9563607511240413,A1,Excellent
C_2059302,0.3884844574192012,0.903200211584237,A1,Excellent
C_2059304,0.351449649769144,0.8749008198889183,A2,Acceptable
C_2059307,0.0,0.16649034646918803,D1,Needs Improvement
C_2059312,0.019139228030794486,0.3484527902671251,C2,Needs Improvement
C_2059313,0.2,0.4855858238561227,C1,Needs Improvement
C_2059314,0.0,0.16649034646918803,D1,Needs Improvement
C_2059315,0.1049691902317846,0.4311028828352288,C1,Needs Improvement
C_2059316,0.01488606624617349,0.34051838138058715,C2,Needs Improvement
C_2059317,0.0,0.16649034646918803,D1,Needs Improvement
C_2059319,0.019139228030794486,0.3484527902671251,C2,Needs Improvement
C_2059320,0.0,0.16649034646918803,D1,Needs Improvement
C_2059321,0.05358579732822535,0.3871991536630521,C1,Needs Improvement
C_2059323,0.2889409362505171,0.8151282729436657,A2,Acceptable
C_2059947,0.2701447073459027,0.7918540068764877,A2,Acceptable
C_2063783,0.28378675735375924,0.8106321079079608,A2,Acceptable
C_2066082,0.0,0.16649034646918803,D1,Needs Improvement
C_2066096,0.35494944419121155,0.8778101031473156,A1,Excellent
C_2091183,0.0,0.16649034646918803,D1,Needs Improvement
C_2093531,0.23543311057618074,0.7101295953451467,B1,Acceptable
C_2094866,0.2553364575068148,0.775191748214758,A2,Acceptable
C_2095102,0.391946410878459,0.9055805342501984,A1,Excellent
C_2095352,0.16373127295720824,0.46574980163977786,C1,Needs Improvement
C_2095513,0.19538620859811995,0.4824120603015075,C1,Needs Improvement
C_2097424,0.0,0.16649034646918803,D1,Needs Improvement
C_2097435,0.049107839501803065,0.38243850833112936,C1,Needs Improvement
C_2097699,0.4383837353592859,0.9463104998677598,A1,Excellent
C_2111790,0.0,0.16649034646918803,D1,Needs Improvement
C_2113371,0.05555555555555555,0.3883893149960328,C1,Needs Improvement
C_2135546,0.0,0.16649034646918803,D1,Needs Improvement
C_2141537,0.024790077944561412,0.3546680772282465,C2,Needs Improvement
C_2141841,0.29709813142346586,0.829410208939434,A2,Acceptable
C_2141842,0.3765105691422971,0.8936789209203915,A1,Excellent
C_2141844,0.2810159634552966,0.8071938640571278,A2,Acceptable
C_2141845,0.3249426669601579,0.8558582385612272,A2,Acceptable
C_2141847,0.5048017760854094,0.9775191748214758,A1,Excellent
C_2141848,0.39267744140457345,0.906902935731288,A1,Excellent
C_2141850,0.3650058856349668,0.8852155514414176,A1,Excellent
C_2141852,0.045139589649331714,0.37979370536895,C1,Needs Improvement
C_2141859,0.23005505487275052,0.6604072996561756,B1,Acceptable
C_2141861,0.0,0.16649034646918803,D1,Needs Improvement
C_2141863,0.07142857142857142,0.4054482941020894,C1,Needs Improvement
C_2141864,0.0,0.16649034646918803,D1,Needs Improvement
C_2141865,0.10349400213804627,0.430309441946575,C1,Needs Improvement
C_2141872,0.022329099369260235,0.3516265538217403,C2,Needs Improvement
C_2141873,0.0,0.16649034646918803,D1,Needs Improvement
C_2141876,0.0,0.16649034646918803,D1,Needs Improvement
C_2141877,0.0,0.16649034646918803,D1,Needs Improvement
C_2151142,0.2832038935538427,0.8098386670193071,A2,Acceptable
C_2151882,0.0,0.16649034646918803,D1,Needs Improvement
C_2151889,0.03559190413380537,0.36736313144670724,C2,Needs Improvement
C_2151895,0.0,0.16649034646918803,D1,Needs Improvement
C_2151897,0.0,0.16649034646918803,D1,Needs Improvement
C_2171820,0.02622162205473715,0.35651943930177205,C2,Needs Improvement
C_2172675,0.0,0.16649034646918803,D1,Needs Improvement
C_2172731,0.0,0.16649034646918803,D1,Needs Improvement
C_2179752,0.04358550749684425,0.3771489024067707,C1,Needs Improvement
C_2179785,0.0,0.16649034646918803,D1,Needs Improvement
C_2179942,0.0,0.16649034646918803,D1,Needs Improvement
C_2180023,0.0,0.16649034646918803,D1,Needs Improvement
C_2180075,0.0,0.16649034646918803,D1,Needs Improvement
C_2180235,0.0,0.16649034646918803,D1,Needs Improvement
C_2180244,0.0,0.16649034646918803,D1,Needs Improvement
C_2185788,0.0,0.16649034646918803,D1,Needs Improvement
C_2189334,0.0,0.16649034646918803,D1,Needs Improvement
C_2189518,0.0,0.16649034646918803,D1,Needs Improvement
C_2189666,0.4122444580453227,0.9243586352816715,A1,Excellent
C_2195990,0.0,0.16649034646918803,D1,Needs Improvement
C_2196043,0.0,0.16649034646918803,D1,Needs Improvement
C_2197640,0.0,0.16649034646918803,D1,Needs Improvement
C_2197653,0.0,0.16649034646918803,D1,Needs Improvement
C_2197691,0.0,0.16649034646918803,D1,Needs Improvement
C_2197705,0.0,0.16649034646918803,D1,Needs Improvement
C_2199186,0.0,0.16649034646918803,D1,Needs Improvement
C_2199199,0.0,0.16649034646918803,D1,Needs Improvement
C_2199303,0.0,0.16649034646918803,D1,Needs Improvement
C_2199351,0.0,0.16649034646918803,D1,Needs Improvement
C_2199373,0.0,0.16649034646918803,D1,Needs Improvement
C_2199441,0.2090133879335608,0.4914043903729172,C1,Needs Improvement
C_2199442,0.0,0.16649034646918803,D1,Needs Improvement
C_2199443,0.0,0.16649034646918803,D1,Needs Improvement
C_2199444,0.0303106739880035,0.36180904522613067,C2,Needs Improvement
C_2199445,0.03803788513530859,0.37106585559375826,C2,Needs Improvement
C_2199449,0.408387312373445,0.9214493520232743,A1,Excellent
C_2199450,0.1111111111111111,0.4345411266860619,C1,Needs Improvement
C_2199451,0.14038296325214555,0.453583708013753,C1,Needs Improvement
C_2199453,0.05597348668306146,0.3890505157365776,C1,Needs Improvement
C_2199455,0.48933776870769324,0.9719650886008993,A1,Excellent
C_2199458,0.0,0.16649034646918803,D1,Needs Improvement
C_2199460,0.0,0.16649034646918803,D1,Needs Improvement
C_2203212,0.08202191464475245,0.41258926209997354,C1,Needs Improvement
C_2203228,0.4519926034876318,0.9547738693467337,A1,Excellent
C_2203510,0.0,0.16649034646918803,D1,Needs Improvement
C_2205152,0.0,0.16649034646918803,D1,Needs Improvement
C_2206017,0.0,0.16649034646918803,D1,Needs Improvement
C_2206055,0.30544706509110486,0.8370801375297541,A2,Acceptable
C_2210260,0.0,0.16649034646918803,D1,Needs Improvement
C_2211915,0.06225437121156613,0.39566252314202593,C1,Needs Improvement
C_2215284,0.0,0.16649034646918803,D1,Needs Improvement
C_2215471,0.019139228030794486,0.3484527902671251,C2,Needs Improvement
C_2215477,0.0,0.16649034646918803,D1,Needs Improvement
C_2215499,0.0,0.16649034646918803,D1,Needs Improvement
C_2215663,0.0,0.16649034646918803,D1,Needs Improvement
C_2215671,0.0,0.16649034646918803,D1,Needs Improvement
C_2215747,0.0,0.16649034646918803,D1,Needs Improvement
C_2217528,0.2180173188744863,0.5062152869611214,B2,Acceptable
C_2218040,0.0,0.16649034646918803,D1,Needs Improvement
C_2218124,0.0,0.16649034646918803,D1,Needs Improvement
C_2218127,0.14285714285714285,0.4546416291986247,C1,Needs Improvement
C_2218186,0.0,0.16649034646918803,D1,Needs Improvement
C_2218203,0.0,0.16649034646918803,D1,Needs Improvement
C_2219328,0.0,0.16649034646918803,D1,Needs Improvement
C_2219435,0.0,0.16649034646918803,D1,Needs Improvement
C_2219608,0.04692895492263736,0.3813805871462576,C1,Needs Improvement
C_2221551,0.09330260053717788,0.42422639513356253,C1,Needs Improvement
C_2221554,0.22685766521772263,0.6249669399629728,B2,Acceptable
C_2221558,0.36863549500489917,0.8886537952922507,A1,Excellent
C_2221559,0.43431457505076204,0.941814334832055,A1,Excellent
C_2221565,0.0,0.16649034646918803,D1,Needs Improvement
C_2221567,0.41646251757256064,0.9293837609098122,A1,Excellent
C_2221569,0.3145167871550531,0.8471303887860354,A2,Acceptable
C_2221573,0.03324133516654959,0.36498280878074585,C2,Needs Improvement
C_2221580,0.0,0.16649034646918803,D1,Needs Improvement
C_2221582,0.21074620798545352,0.492197831261571,C1,Needs Improvement
C_2221586,0.01488606624617349,0.34051838138058715,C2,Needs Improvement
C_2221589,0.24459297445329603,0.7386934673366834,B1,Acceptable
C_2221590,0.09090909090909091,0.42025919069029355,C1,Needs Improvement
C_2221591,0.0,0.16649034646918803,D1,Needs Improvement
C_2221596,0.10539474180280022,0.4313673631314467,C1,Needs Improvement
C_2221597,0.09197919518204219,0.4221105527638191,C1,Needs Improvement
C_2221879,0.0,0.16649034646918803,D1,Needs Improvement
C_2221927,0.0,0.16649034646918803,D1,Needs Improvement
C_2222185,0.2939455740841038,0.8267654059772547,A2,Acceptable
C_2223976,0.4878956193777329,0.9709071674160276,A1,Excellent
C_2223998,0.029100518712770515,0.36101560433747687,C2,Needs Improvement
C_2224832,0.5569755156503229,0.9886273472626289,A1,Excellent
C_2225789,0.0,0.16649034646918803,D1,Needs Improvement
C_2226095,0.5563924282863405,0.9880983866701931,A1,Excellent
C_2226108,0.2705750990158631,0.7923829674689236,A2,Acceptable
C_2227020,0.0669872981077807,0.40055540862205763,C1,Needs Improvement
C_2227910,0.0,0.16649034646918803,D1,Needs Improvement
C_2228534,0.0,0.16649034646918803,D1,Needs Improvement
C_2228949,0.0,0.16649034646918803,D1,Needs Improvement
C_2228956,0.0,0.16649034646918803,D1,Needs Improvement
C_2228967,0.0,0.16649034646918803,D1,Needs Improvement
C_2228974,0.07777925294463216,0.4096799788415763,C1,Needs Improvement
C_2228984,0.0,0.16649034646918803,D1,Needs Improvement
C_2228987,0.0,0.16649034646918803,D1,Needs Improvement
C_2228992,0.0,0.16649034646918803,D1,Needs Improvement
C_2228999,0.0,0.16649034646918803,D1,Needs Improvement
C_2229010,0.0,0.16649034646918803,D1,Needs Improvement
C_2229012,0.0,0.16649034646918803,D1,Needs Improvement
C_2229898,0.18193201225037336,0.47659349378471305,C1,Needs Improvement
C_2229900,0.2921545006541003,0.8185665167944988,A2,Acceptable
C_2229902,0.41371354237852587,0.926738957947633,A1,Excellent
C_2229905,0.3080534802882773,0.8389314996032795,A2,Acceptable
C_2229906,0.2674078905152232,0.7886802433218725,A2,Acceptable
C_2229908,0.29367583956810944,0.8262364453848189,A2,Acceptable
C_2229911,0.30518944700072465,0.8368156572335361,A2,Acceptable
C_2229913,0.06913772205962274,0.4038614123247818,C1,Needs Improvement
C_2229915,0.40919637431454103,0.922242792911928,A1,Excellent
C_2229920,0.32122331680596333,0.8524199947103941,A2,Acceptable
C_2229924,0.18902026573773167,0.4795027770431103,C1,Needs Improvement
C_2229925,0.007443033123086745,0.3340386141232478,C2,Needs Improvement
C_2229927,0.019139228030794486,0.3484527902671251,C2,Needs Improvement
C_2229928,0.2842443659179115,0.8111610685003967,A2,Acceptable
C_2231365,0.0,0.16649034646918803,D1,Needs Improvement
C_2231603,0.02337943548124528,0.35413911663581066,C2,Needs Improvement
C_2231604,0.0,0.16649034646918803,D1,Needs Improvement
C_2233465,0.0,0.16649034646918803,D1,Needs Improvement
C_2233592,0.0,0.16649034646918803,D1,Needs Improvement
C_2233600,0.0,0.16649034646918803,D1,Needs Improvement
C_2235604,0.16161165235168157,0.46455964030679714,C1,Needs Improvement
C_2237037,0.0,0.16649034646918803,D1,Needs Improvement
C_2240898,0.0,0.16649034646918803,D1,Needs Improvement
C_2240973,0.0,0.16649034646918803,D1,Needs Improvement
C_2242137,0.06069490894913379,0.3946046019571542,C1,Needs Improvement
C_2244915,0.2239686898728576,0.5704839989420788,B2,Acceptable
C_2244917,0.15522002348514055,0.4620470774927268,C1,Needs Improvement
C_2244920,0.2803971998970094,0.8066649034646919,A2,Acceptable
C_2244921,0.13506542991764678,0.4512033853477916,C1,Needs Improvement
C_2244926,0.39830070171404197,0.9124570219518646,A1,Excellent
C_2244927,0.1886422917622869,0.47897381645067444,C1,Needs Improvement
C_2244929,0.0,0.16649034646918803,D1,Needs Improvement
C_2247589,0.14365480209038362,0.4558317905316054,C1,Needs Improvement
C_2252926,0.0,0.16649034646918803,D1,Needs Improvement
C_2255337,0.0,0.16649034646918803,D1,Needs Improvement
C_2255392,0.18419288419833832,0.47738693467336685,C1,Needs Improvement
C_2255517,0.041616279582671334,0.3739751388521555,C2,Needs Improvement
C_2255519,0.1339745962155614,0.44763290134884953,C1,Needs Improvement
C_2255633,0.0,0.16649034646918803,D1,Needs Improvement
C_2256608,0.33909704024664905,0.8664374504099445,A2,Acceptable
C_2266746,0.24891002831527329,0.7617032531076435,A2,Acceptable
C_2266748,0.0,0.16649034646918803,D1,Needs Improvement
C_2266751,0.0,0.16649034646918803,D1,Needs Improvement
C_2266752,0.2737546888872031,0.7995239354668078,A2,Acceptable
C_2266753,0.4129535347162076,0.9256810367627611,A1,Excellent
C_2266754,0.15868934410780625,0.4631049986775985,C1,Needs Improvement
C_2266755,0.4365937166775954,0.9441946574980163,A1,Excellent
C_2266756,0.4594088456690404,0.9579476329013489,A1,Excellent
C_2266758,0.0,0.16649034646918803,D1,Needs Improvement
C_2266759,0.3260554900701895,0.8574451203385348,A2,Acceptable
C_2266760,0.0,0.16649034646918803,D1,Needs Improvement
C_2266761,0.33166136991664763,0.8608833641893678,A2,Acceptable
C_2266764,0.16666666666666666,0.46879132504628407,C1,Needs Improvement
C_2266766,0.14285714285714285,0.4546416291986247,C1,Needs Improvement
C_2266767,0.0,0.16649034646918803,D1,Needs Improvement
C_2266768,0.0,0.16649034646918803,D1,Needs Improvement
C_2266770,0.0,0.16649034646918803,D1,Needs Improvement
C_2266772,0.0,0.16649034646918803,D1,Needs Improvement
C_2266773,0.0,0.16649034646918803,D1,Needs Improvement
C_2266775,0.0,0.16649034646918803,D1,Needs Improvement
C_2266776,0.0,0.16649034646918803,D1,Needs Improvement
C_2266777,0.0,0.16649034646918803,D1,Needs Improvement
C_2275456,0.0,0.16649034646918803,D1,Needs Improvement
C_2281461,0.22172787624009155,0.5366305210261836,B2,Acceptable
C_2281492,0.2696909852739178,0.7910605659878339,A2,Acceptable
C_2281545,0.11402994500699963,0.4371859296482412,C1,Needs Improvement
C_2286754,0.420460894398783,0.9336154456492991,A1,Excellent
C_2286758,0.0,0.16649034646918803,D1,Needs Improvement
C_2286831,0.019139228030794486,0.3484527902671251,C2,Needs Improvement
C_2286837,0.17700569830401458,0.4747421317111875,C1,Needs Improvement
C_2286843,0.1657252702149791,0.46680772282464955,C1,Needs Improvement
C_2286849,0.125,0.441814334832055,C1,Needs Improvement
C_2286850,0.0,0.16649034646918803,D1,Needs Improvement
C_2286953,0.5066928778971033,0.9788415763025654,A1,Excellent
C_2286960,0.29342332896247514,0.825707484792383,A2,Acceptable
C_2287003,0.6675069982869678,0.9981486379264745,A1,Excellent
C_2287004,0.285826220282437,0.8119545093890506,A2,Acceptable
C_2287011,0.36245787909906624,0.8833641893678921,A1,Excellent
C_2287012,0.0,0.16649034646918803,D1,Needs Improvement
C_2287013,0.18440024990481313,0.47765141496958474,C1,Needs Improvement
C_2287014,0.0,0.16649034646918803,D1,Needs Improvement
C_2287373,0.0,0.16649034646918803,D1,Needs Improvement
C_2290451,0.22371806481814846,0.5702195186458608,B2,Acceptable
C_2290629,0.3329369070297116,0.8616768050780217,A2,Acceptable
C_2290717,0.3752796017723283,0.8926209997355197,A1,Excellent
C_2290902,0.35717565346677493,0.8804549061094948,A1,Excellent
C_2291284,0.0,0.16649034646918803,D1,Needs Improvement
C_2291322,0.0,0.16649034646918803,D1,Needs Improvement
C_2291366,0.0,0.16649034646918803,D1,Needs Improvement
C_2292312,0.02679491924311228,0.35823856122718856,C2,Needs Improvement
C_2293994,0.028279576078659923,0.3607511240412589,C2,Needs Improvement
C_2297216,0.1111111111111111,0.4345411266860619,C1,Needs Improvement
C_2297218,0.0,0.16649034646918803,D1,Needs Improvement
C_2297225,0.17294370506673046,0.4723618090452261,C1,Needs Improvement
C_2297227,0.3564442010061642,0.8799259455170589,A1,Excellent
C_2297229,0.3366754218853452,0.8645860883364189,A2,Acceptable
C_2297230,0.0,0.16649034646918803,D1,Needs Improvement
C_2297232,0.0,0.16649034646918803,D1,Needs Improvement
C_2297233,0.2648507116175217,0.7870933615445649,A2,Acceptable
C_2297235,0.14285714285714285,0.4546416291986247,C1,Needs Improvement
C_2297236,0.4339510376828876,0.9407564136471833,A1,Excellent
C_2297240,0.0,0.16649034646918803,D1,Needs Improvement
C_2297242,0.2,0.4855858238561227,C1,Needs Improvement
C_2297243,0.03349364905389035,0.36564400952129067,C2,Needs Improvement
C_2297250,0.013555948566253995,0.3387992594551706,C2,Needs Improvement
C_2298126,0.022329099369260235,0.3516265538217403,C2,Needs Improvement
C_2301265,0.400637484186033,0.9153663052102619,A1,Excellent
C_2301717,0.16666666666666666,0.46879132504628407,C1,Needs Improvement
C_2302130,0.0,0.16649034646918803,D1,Needs Improvement
C_2302877,0.0,0.16649034646918803,D1,Needs Improvement
C_2306764,0.0,0.16649034646918803,D1,Needs Improvement
C_2308083,0.0,0.16649034646918803,D1,Needs Improvement
C_2308085,0.1687203545755929,0.47077492726791853,C1,Needs Improvement
C_2308086,0.0,0.16649034646918803,D1,Needs Improvement
C_2308087,0.0,0.16649034646918803,D1,Needs Improvement
C_2308090,0.0,0.16649034646918803,D1,Needs Improvement
C_2308092,0.4204063027303026,0.9333509653530812,A1,Excellent
C_2308093,0.36090667368632967,0.8823062681830204,A1,Excellent
C_2308096,0.5840675461746779,0.99233007140968,A1,Excellent
C_2308097,0.011164549684630118,0.33588997619677335,C2,Needs Improvement
C_2308099,0.0,0.16649034646918803,D1,Needs Improvement
C_2308100,0.0,0.16649034646918803,D1,Needs Improvement
C_2308101,0.5067812103123309,0.9791060565987834,A1,Excellent
C_2308102,0.3798701563775483,0.8952658026976991,A1,Excellent
C_2308104,0.3517988128388017,0.87595874107379,A1,Excellent
C_2308105,0.0,0.16649034646918803,D1,Needs Improvement
C_2308107,0.0,0.16649034646918803,D1,Needs Improvement
C_2308108,0.0,0.16649034646918803,D1,Needs Improvement
C_2308111,0.0,0.16649034646918803,D1,Needs Improvement
C_2308112,0.23274499377555036,0.6871198095741867,B1,Acceptable
C_2308113,0.0,0.16649034646918803,D1,Needs Improvement
C_2308303,0.43564906661100844,0.9426077757207089,A1,Excellent
C_2310037,0.38418351810225326,0.8987040465485321,A1,Excellent
C_2310930,0.0,0.16649034646918803,D1,Needs Improvement
C_2316335,0.1111111111111111,0.4345411266860619,C1,Needs Improvement
C_2316338,0.23442995533745778,0.7098651150489289,B1,Acceptable
C_2316339,0.4374849944040562,0.9447236180904522,A1,Excellent
C_2316343,0.49022042327800125,0.9722295688971172,A1,Excellent
C_2316344,0.5155165459382356,0.9814863792647448,A1,Excellent
C_2316347,0.0,0.16649034646918803,D1,Needs Improvement
C_2316349,0.0,0.16649034646918803,D1,Needs Improvement
C_2316351,0.0,0.16649034646918803,D1,Needs Improvement
C_2316354,0.11405442742037473,0.43745040994445916,C1,Needs Improvement
C_2316355,0.466055087286243,0.9616503570483999,A1,Excellent
C_2316356,0.43438831394111993,0.942078815128273,A1,Excellent
C_2316358,0.0,0.16649034646918803,D1,Needs Improvement
C_2316360,0.0,0.16649034646918803,D1,Needs Improvement
C_2316361,0.2794248190629602,0.8048135413911663,A2,Acceptable
C_2316362,0.0,0.16649034646918803,D1,Needs Improvement
C_2316363,0.23396765371457348,0.6922771753504364,B1,Acceptable
C_2316364,0.0,0.16649034646918803,D1,Needs Improvement
C_2318799,0.0,0.16649034646918803,D1,Needs Improvement
C_2320597,0.0,0.16649034646918803,D1,Needs Improvement
C_2320819,0.3848402103962646,0.8994974874371859,A1,Excellent
C_2320828,0.0,0.16649034646918803,D1,Needs Improvement
C_2323401,0.1,0.4283258397249405,C1,Needs Improvement
C_2325495,0.0,0.16649034646918803,D1,Needs Improvement
C_2328461,0.06666666666666667,0.39936524728907696,C1,Needs Improvement
C_2328468,0.2,0.4855858238561227,C1,Needs Improvement
C_2328469,0.0,0.16649034646918803,D1,Needs Improvement
C_2328470,0.2089600765289972,0.49113991007669927,C1,Needs Improvement
C_2328471,0.45588873156050597,0.957154192012695,A1,Excellent
C_2328473,0.0,0.16649034646918803,D1,Needs Improvement
C_2328476,0.3998086102485777,0.9140439037291722,A1,Excellent
C_2328478,0.0,0.16649034646918803,D1,Needs Improvement
C_2328479,0.0,0.16649034646918803,D1,Needs Improvement
C_2328482,0.21548220313557542,0.49867759851891036,C1,Needs Improvement
C_2328484,0.18469903125906464,0.47804813541391167,C1,Needs Improvement
C_2328485,0.29900604539379316,0.8312615710129595,A2,Acceptable
C_2328487,0.0,0.16649034646918803,D1,Needs Improvement
C_2328489,0.0,0.16649034646918803,D1,Needs Improvement
C_2328491,0.4440243213799089,0.9500132240148109,A1,Excellent
C_2328493,0.0,0.16649034646918803,D1,Needs Improvement
C_2328494,0.0,0.16649034646918803,D1,Needs Improvement
C_2328495,0.0,0.16649034646918803,D1,Needs Improvement
C_2328496,0.6390778170024018,0.9962972758529489,A1,Excellent
C_2328497,0.016746824526945175,0.3438243850833113,C2,Needs Improvement
C_2328498,0.0,0.16649034646918803,D1,Needs Improvement
C_2328500,0.0,0.16649034646918803,D1,Needs Improvement
C_2328501,0.0,0.16649034646918803,D1,Needs Improvement
C_2328503,0.0,0.16649034646918803,D1,Needs Improvement
C_2328505,0.0,0.16649034646918803,D1,Needs Improvement
C_2328506,0.27131446916279117,0.7974080930970643,A2,Acceptable
C_2328507,0.4770280530646358,0.9674689235651944,A1,Excellent
C_2328510,0.19841679612092272,0.4839989420788151,C1,Needs Improvement
